recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
1109,598,3,2025-06-09,100,Standard recommendation,100,0.5,50.0,accepted,2025-10-01
1110,599,10,2025-06-27,84,"Recommended based on stable income, low credit utilization",100,0.1807,70.0,pending,2025-07-28
1111,599,21,2025-05-31,100,"Recommended based on stable income, low credit utilization",100,0.1807,70.0,accepted,2025-08-04
1112,600,37,2025-05-27,100,"Recommended based on good credit score, stable income",100,0.5,100.0,accepted,2025-09-07
1113,601,29,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.4599,84.21,pending,2025-07-30
1114,602,42,2025-06-11,99,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-09-04
1115,602,38,2025-07-06,84,"Recommended based on good credit score, stable income",100,0.1,100.0,declined,2025-10-04
1116,603,12,2025-07-11,100,"Recommended based on stable income, low credit utilization",100,0.0579,64.29,pending,2025-10-02
1117,603,37,2025-06-14,100,"Recommended based on stable income, low credit utilization",100,0.0579,64.29,expired,2025-10-08
1118,603,28,2025-06-21,97,"Recommended based on stable income, low credit utilization",100,0.0579,64.29,accepted,2025-07-31
1119,604,13,2025-06-20,100,Recommended based on stable income,100,0.3863,66.67,pending,2025-08-27
1120,605,41,2025-06-04,78,"Recommended based on excellent credit score, stable income",100,0.1,85.71,pending,2025-10-12
1121,605,15,2025-06-02,100,"Recommended based on excellent credit score, stable income",100,0.1,85.71,expired,2025-07-27
1122,605,10,2025-06-16,100,"Recommended based on excellent credit score, stable income",100,0.1,85.71,declined,2025-08-01
1123,605,45,2025-06-12,100,"Recommended based on excellent credit score, stable income",100,0.1,85.71,accepted,2025-07-29
1124,606,28,2025-05-31,100,"Recommended based on excellent credit score, high income",100,0.0,100.0,accepted,2025-09-09
1125,607,8,2025-07-14,92,"Recommended based on good credit score, low credit utilization",100,0.1286,81.82,pending,2025-09-17
1126,608,26,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.2457,94.74,accepted,2025-09-08
1127,609,49,2025-06-08,88,Recommended based on stable income,100,0.6858,75.0,pending,2025-10-06
1128,610,49,2025-06-17,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-09-28
1129,610,35,2025-07-06,92,"Recommended based on good credit score, stable income",100,0.3,100.0,accepted,2025-10-01
1130,611,43,2025-06-16,100,"Recommended based on excellent credit score, high income",100,0.0466,84.62,expired,2025-09-07
1131,612,3,2025-05-31,100,Standard recommendation,100,0.5,50.0,pending,2025-07-21
1132,613,19,2025-07-06,100,"Recommended based on excellent credit score, high income",100,0.4667,100.0,declined,2025-08-09
1133,614,13,2025-05-26,100,"Recommended based on excellent credit score, high income",100,0.3039,100.0,pending,2025-07-25
1134,614,3,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.3039,100.0,pending,2025-08-23
1135,615,3,2025-06-12,100,Recommended based on low credit utilization,100,0.1,28.57,accepted,2025-09-24
1136,615,13,2025-05-22,100,Recommended based on low credit utilization,100,0.1,28.57,accepted,2025-08-06
1137,616,5,2025-06-11,100,Standard recommendation,100,0.375,76.92,pending,2025-09-09
1138,616,39,2025-07-08,95,Standard recommendation,100,0.375,76.92,accepted,2025-10-04
1139,617,3,2025-05-26,100,Standard recommendation,100,0.3,80.0,pending,2025-08-29
1140,618,27,2025-07-11,94,"Recommended based on excellent credit score, high income",100,0.0429,100.0,pending,2025-09-17
1141,618,28,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.0429,100.0,accepted,2025-09-15
1142,618,50,2025-05-20,96,"Recommended based on excellent credit score, high income",100,0.0429,100.0,pending,2025-08-29
1143,619,31,2025-06-25,100,"Recommended based on excellent credit score, high income",100,0.1637,100.0,accepted,2025-08-25
1144,620,13,2025-07-06,100,Recommended based on excellent payment history,100,0.4648,93.75,pending,2025-07-19
1145,620,5,2025-05-18,100,Recommended based on excellent payment history,100,0.4648,93.75,expired,2025-08-18
1146,620,21,2025-06-23,100,Recommended based on excellent payment history,100,0.4648,93.75,pending,2025-09-27
1147,620,46,2025-05-31,99,Recommended based on excellent payment history,100,0.4648,93.75,declined,2025-10-05
1148,621,20,2025-06-26,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,accepted,2025-08-19
1149,622,2,2025-06-16,80,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-09-09
1150,622,48,2025-06-05,84,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-07-17
1151,623,31,2025-06-05,98,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-08-15
1152,623,20,2025-06-03,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-08-22
1153,624,13,2025-06-11,91,Standard recommendation,100,0.3,87.5,accepted,2025-08-27
1154,624,5,2025-06-21,100,Standard recommendation,100,0.3,87.5,declined,2025-08-07
1155,625,3,2025-07-12,100,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-08-27
1156,626,5,2025-05-21,100,Recommended based on stable income,100,0.3,83.33,pending,2025-10-02
1157,626,10,2025-06-28,98,Recommended based on stable income,100,0.3,83.33,declined,2025-09-23
1158,627,15,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-08-01
1159,628,43,2025-07-06,86,"Recommended based on excellent credit score, stable income",100,0.3,100.0,pending,2025-08-17
1160,629,37,2025-06-26,84,Recommended based on low credit utilization,100,0.0632,50.0,pending,2025-09-25
1161,629,12,2025-05-22,82,Recommended based on low credit utilization,100,0.0632,50.0,expired,2025-10-05
1162,630,21,2025-06-19,100,"Recommended based on excellent credit score, high income",100,0.2,93.33,pending,2025-08-29
1163,631,9,2025-06-08,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-09-02
1164,632,13,2025-07-06,100,Standard recommendation,100,0.3,80.0,accepted,2025-09-10
1165,632,5,2025-06-02,96,Standard recommendation,100,0.3,80.0,pending,2025-07-20
1166,632,12,2025-05-27,100,Standard recommendation,100,0.3,80.0,declined,2025-09-03
1167,633,18,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.3448,81.82,expired,2025-10-08
1168,633,3,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.3448,81.82,pending,2025-08-17
1169,633,42,2025-06-21,100,"Recommended based on excellent credit score, high income",100,0.3448,81.82,pending,2025-08-26
1170,634,30,2025-06-18,100,"Recommended based on stable income, low credit utilization",100,0.1,62.5,pending,2025-08-25
1171,634,21,2025-06-03,100,"Recommended based on stable income, low credit utilization",100,0.1,62.5,declined,2025-08-05
1172,634,44,2025-06-13,100,"Recommended based on stable income, low credit utilization",100,0.1,62.5,expired,2025-07-30
1173,634,50,2025-06-13,74,"Recommended based on stable income, low credit utilization",100,0.1,62.5,declined,2025-08-13
1174,635,3,2025-06-14,97,Standard recommendation,100,0.8,60.0,pending,2025-07-28
1175,636,13,2025-06-07,97,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,declined,2025-09-23
1176,636,3,2025-05-20,100,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,accepted,2025-08-24
1177,636,5,2025-05-22,100,"Recommended based on low credit utilization, excellent payment history",100,0.1,100.0,declined,2025-07-19
1178,637,8,2025-07-01,100,"Recommended based on excellent credit score, high income",100,0.3201,100.0,accepted,2025-09-14
1179,637,2,2025-07-02,100,"Recommended based on excellent credit score, high income",100,0.3201,100.0,expired,2025-10-08
1180,637,32,2025-05-26,100,"Recommended based on excellent credit score, high income",100,0.3201,100.0,pending,2025-08-31
1181,638,12,2025-06-08,100,Recommended based on low credit utilization,100,0.1,80.0,declined,2025-09-28
1182,638,10,2025-05-26,90,Recommended based on low credit utilization,100,0.1,80.0,pending,2025-08-12
1183,638,13,2025-05-29,100,Recommended based on low credit utilization,100,0.1,80.0,declined,2025-08-28
1184,639,3,2025-05-20,100,"Recommended based on excellent credit score, high income",100,0.4563,100.0,declined,2025-09-29
1185,640,6,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.3,87.5,declined,2025-08-15
1186,640,49,2025-05-19,100,"Recommended based on excellent credit score, high income",100,0.3,87.5,pending,2025-08-11
1187,641,37,2025-07-13,100,Recommended based on high income,100,0.6944,80.0,pending,2025-08-16
1188,642,3,2025-06-19,100,Recommended based on stable income,100,0.3784,73.33,pending,2025-07-22
1189,642,44,2025-05-28,74,Recommended based on stable income,100,0.3784,73.33,pending,2025-07-24
1190,643,21,2025-07-02,99,Standard recommendation,100,0.3,80.0,expired,2025-08-22
1191,643,13,2025-06-26,100,Standard recommendation,100,0.3,80.0,pending,2025-09-07
1192,644,3,2025-05-26,100,Recommended based on low credit utilization,100,0.1,40.0,declined,2025-09-24
1193,644,13,2025-05-30,93,Recommended based on low credit utilization,100,0.1,40.0,declined,2025-09-15
1194,644,21,2025-06-24,98,Recommended based on low credit utilization,100,0.1,40.0,accepted,2025-07-24
1195,645,3,2025-06-09,100,Recommended based on stable income,100,0.3,75.0,declined,2025-09-15
1196,646,14,2025-05-24,97,"Recommended based on good credit score, stable income",100,0.3,87.5,declined,2025-07-27
1197,647,13,2025-06-02,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,pending,2025-08-10
1198,647,33,2025-06-06,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,declined,2025-08-20
1199,647,46,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.1,100.0,accepted,2025-10-06
1200,648,37,2025-06-10,100,Recommended based on stable income,100,0.5,85.71,pending,2025-09-16
1201,648,30,2025-06-16,98,Recommended based on stable income,100,0.5,85.71,declined,2025-08-18
1202,649,12,2025-05-23,99,Recommended based on stable income,100,0.3448,76.92,expired,2025-09-27
1203,650,42,2025-07-09,87,Recommended based on excellent payment history,100,0.7493,100.0,pending,2025-10-05
1204,651,18,2025-06-14,100,Recommended based on excellent payment history,100,0.8,100.0,pending,2025-08-13
1205,651,29,2025-06-16,86,Recommended based on excellent payment history,100,0.8,100.0,expired,2025-09-24
1206,651,42,2025-06-24,100,Recommended based on excellent payment history,100,0.8,100.0,declined,2025-09-23
1207,652,49,2025-05-22,83,Standard recommendation,100,0.3122,30.0,accepted,2025-08-14
1208,652,3,2025-06-08,100,Standard recommendation,100,0.3122,30.0,expired,2025-09-07
1209,652,19,2025-06-27,90,Standard recommendation,100,0.3122,30.0,pending,2025-09-19
1210,653,3,2025-06-29,100,Recommended based on low credit utilization,100,0.1,57.14,pending,2025-09-30
1211,654,37,2025-06-14,87,Standard recommendation,100,0.6915,81.82,declined,2025-09-26
1212,655,33,2025-06-18,100,"Recommended based on excellent credit score, high income",100,0.201,100.0,pending,2025-10-01
1213,655,36,2025-07-10,100,"Recommended based on excellent credit score, high income",100,0.201,100.0,pending,2025-09-12
1214,655,19,2025-05-29,100,"Recommended based on excellent credit score, high income",100,0.201,100.0,pending,2025-08-19
1215,656,31,2025-05-30,100,"Recommended based on good credit score, high income",100,0.2348,93.75,declined,2025-07-30
1216,656,7,2025-05-23,100,"Recommended based on good credit score, high income",100,0.2348,93.75,expired,2025-07-26
1217,657,3,2025-07-03,100,Standard recommendation,100,0.5,37.5,pending,2025-09-05
1218,657,13,2025-06-06,99,Standard recommendation,100,0.5,37.5,declined,2025-08-02
1219,658,12,2025-06-12,100,"Recommended based on good credit score, high income",100,0.1,93.75,declined,2025-08-05
1220,658,9,2025-07-08,100,"Recommended based on good credit score, high income",100,0.1,93.75,pending,2025-08-13
1221,659,3,2025-06-26,94,Standard recommendation,100,0.3,25.0,pending,2025-09-02
1222,660,30,2025-06-12,100,"Recommended based on good credit score, high income",100,0.3,80.0,accepted,2025-08-07
1223,661,48,2025-06-24,99,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,pending,2025-08-26
1224,661,3,2025-06-19,100,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,expired,2025-09-27
1225,662,3,2025-05-23,100,Recommended based on low credit utilization,100,0.1,66.67,pending,2025-08-16
1226,663,42,2025-07-09,99,"Recommended based on good credit score, stable income",100,0.0,71.43,declined,2025-08-30
1227,663,28,2025-05-19,100,"Recommended based on good credit score, stable income",100,0.0,71.43,pending,2025-09-25
1228,663,7,2025-07-11,98,"Recommended based on good credit score, stable income",100,0.0,71.43,pending,2025-09-24
1229,664,12,2025-07-04,100,"Recommended based on good credit score, high income",100,0.1,80.0,accepted,2025-10-07
1230,665,3,2025-06-07,100,"Recommended based on high income, excellent payment history",100,0.5207,91.67,accepted,2025-08-17
1231,665,27,2025-06-06,86,"Recommended based on high income, excellent payment history",100,0.5207,91.67,pending,2025-10-07
1232,665,42,2025-07-14,100,"Recommended based on high income, excellent payment history",100,0.5207,91.67,declined,2025-10-01
1233,666,30,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.367,100.0,pending,2025-10-09
1234,667,26,2025-06-27,100,"Recommended based on excellent credit score, high income",100,0.2302,100.0,accepted,2025-08-15
1235,668,28,2025-07-02,91,Recommended based on stable income,100,0.5,66.67,declined,2025-09-12
1236,668,13,2025-06-02,95,Recommended based on stable income,100,0.5,66.67,expired,2025-08-20
1237,669,12,2025-05-19,100,"Recommended based on good credit score, stable income",100,0.3,85.71,accepted,2025-10-11
1238,669,10,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.3,85.71,pending,2025-08-29
1239,670,37,2025-06-07,100,"Recommended based on excellent credit score, high income",100,0.3,85.71,declined,2025-09-25
1240,671,21,2025-06-09,100,"Recommended based on good credit score, stable income",100,0.1,100.0,expired,2025-08-18
