recommendation_id,member_id,product_id,recommendation_date,recommendation_score,recommendation_reason,member_health_score,credit_utilization_at_time,payment_reliability_at_time,recommendation_status,expires_at
888,479,34,2025-07-10,100,"Recommended based on good credit score, low credit utilization",100,0.184,100.0,accepted,2025-09-29
889,479,13,2025-06-12,100,"Recommended based on good credit score, low credit utilization",100,0.184,100.0,pending,2025-09-29
890,480,10,2025-06-09,96,"Recommended based on good credit score, low credit utilization",100,0.1,100.0,declined,2025-10-29
891,481,12,2025-07-02,100,Recommended based on low credit utilization,100,0.237,77.78,pending,2025-08-20
892,481,34,2025-07-22,100,Recommended based on low credit utilization,100,0.237,77.78,declined,2025-09-13
893,482,22,2025-07-01,85,"Recommended based on good credit score, high income",100,0.4552,82.61,declined,2025-10-13
894,483,3,2025-06-03,100,Recommended based on low credit utilization,100,0.1,57.14,pending,2025-09-27
895,483,13,2025-07-26,100,Recommended based on low credit utilization,100,0.1,57.14,expired,2025-09-10
896,484,12,2025-07-23,99,Recommended based on stable income,100,0.3,75.0,declined,2025-08-11
897,484,23,2025-07-08,100,Recommended based on stable income,100,0.3,75.0,expired,2025-09-26
898,485,34,2025-07-06,100,Recommended based on stable income,100,0.3,83.33,accepted,2025-08-31
899,485,50,2025-07-08,89,Recommended based on stable income,100,0.3,83.33,pending,2025-10-09
900,486,47,2025-06-04,100,Recommended based on good credit score,100,0.3,90.0,declined,2025-08-16
901,486,50,2025-07-28,100,Recommended based on good credit score,100,0.3,90.0,pending,2025-10-06
902,487,20,2025-06-10,100,"Recommended based on good credit score, high income",100,0.5,100.0,pending,2025-10-23
903,488,34,2025-08-01,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,accepted,2025-08-31
904,488,40,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,pending,2025-10-17
905,488,7,2025-06-09,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,pending,2025-10-12
906,488,19,2025-06-14,100,"Recommended based on excellent credit score, high income",100,0.1866,88.89,expired,2025-10-09
907,489,23,2025-06-26,100,"Recommended based on excellent credit score, high income",100,0.1,87.5,declined,2025-09-18
908,489,24,2025-06-09,88,"Recommended based on excellent credit score, high income",100,0.1,87.5,declined,2025-08-03
909,490,3,2025-07-08,100,"Recommended based on good credit score, low credit utilization",100,0.0,85.71,declined,2025-08-15
910,490,27,2025-06-08,99,"Recommended based on good credit score, low credit utilization",100,0.0,85.71,declined,2025-08-08
911,491,23,2025-07-02,92,"Recommended based on good credit score, low credit utilization",100,0.0,83.33,pending,2025-09-30
912,491,3,2025-06-06,100,"Recommended based on good credit score, low credit utilization",100,0.0,83.33,declined,2025-09-17
913,492,34,2025-06-18,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-09-19
914,492,23,2025-07-30,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-08-28
915,493,3,2025-07-18,100,"Recommended based on stable income, low credit utilization",100,0.2282,83.33,pending,2025-09-30
916,494,38,2025-06-28,100,"Recommended based on excellent credit score, high income",100,0.5,100.0,accepted,2025-08-26
917,495,18,2025-06-28,96,"Recommended based on good credit score, stable income",100,0.3,84.62,expired,2025-10-11
918,495,13,2025-07-12,100,"Recommended based on good credit score, stable income",100,0.3,84.62,pending,2025-10-23
919,495,40,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.3,84.62,accepted,2025-09-02
920,496,8,2025-07-16,100,"Recommended based on good credit score, stable income",100,0.1,100.0,expired,2025-10-20
921,497,5,2025-06-09,100,Recommended based on low credit utilization,100,0,85.0,expired,2025-09-30
922,498,5,2025-07-31,100,Standard recommendation,100,0.402,88.89,pending,2025-10-18
923,498,8,2025-06-23,93,Standard recommendation,100,0.402,88.89,pending,2025-08-15
924,499,50,2025-07-30,100,Recommended based on stable income,100,0.3,66.67,expired,2025-08-28
925,500,2,2025-07-16,84,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,declined,2025-09-25
926,500,12,2025-06-06,100,"Recommended based on good credit score, low credit utilization",100,0.1,87.5,declined,2025-08-22
927,501,5,2025-07-28,100,"Recommended based on high income, low credit utilization",100,0.2375,69.23,pending,2025-08-22
928,501,23,2025-07-19,100,"Recommended based on high income, low credit utilization",100,0.2375,69.23,pending,2025-08-28
929,502,5,2025-07-02,95,Recommended based on low credit utilization,100,0.1,75.0,accepted,2025-10-19
930,502,47,2025-06-14,100,Recommended based on low credit utilization,100,0.1,75.0,pending,2025-09-30
931,503,40,2025-07-29,100,"Recommended based on good credit score, stable income",100,0.0,66.67,pending,2025-09-24
932,503,28,2025-07-26,100,"Recommended based on good credit score, stable income",100,0.0,66.67,accepted,2025-10-26
933,503,32,2025-07-26,82,"Recommended based on good credit score, stable income",100,0.0,66.67,declined,2025-10-29
934,504,31,2025-06-23,100,"Recommended based on good credit score, high income",100,0.0785,78.57,declined,2025-10-20
935,505,44,2025-06-27,98,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-09-19
936,505,27,2025-06-19,100,"Recommended based on good credit score, stable income",100,0.3,100.0,pending,2025-09-13
937,506,13,2025-07-26,91,Recommended based on low credit utilization,100,0.1,57.14,pending,2025-10-23
938,506,47,2025-06-19,100,Recommended based on low credit utilization,100,0.1,57.14,declined,2025-10-05
939,507,3,2025-07-25,100,Standard recommendation,100,0.3,54.55,accepted,2025-09-07
940,507,47,2025-07-13,84,Standard recommendation,100,0.3,54.55,pending,2025-08-15
941,508,33,2025-07-04,100,"Recommended based on excellent credit score, high income",100,0.3,90.0,declined,2025-10-29
942,508,20,2025-06-11,100,"Recommended based on excellent credit score, high income",100,0.3,90.0,declined,2025-09-30
943,509,47,2025-07-02,100,Recommended based on low credit utilization,100,0.0,60.0,pending,2025-08-16
944,509,23,2025-06-05,88,Recommended based on low credit utilization,100,0.0,60.0,pending,2025-08-23
945,510,3,2025-07-03,100,Standard recommendation,100,0.3,75.0,pending,2025-08-07
946,511,49,2025-07-24,100,"Recommended based on excellent credit score, high income",100,0.326,90.0,declined,2025-10-17
947,512,10,2025-07-14,88,"Recommended based on stable income, excellent payment history",100,0.8,100.0,accepted,2025-09-12
948,512,12,2025-06-13,95,"Recommended based on stable income, excellent payment history",100,0.8,100.0,expired,2025-09-05
949,512,5,2025-06-10,100,"Recommended based on stable income, excellent payment history",100,0.8,100.0,declined,2025-08-08
950,513,25,2025-07-04,100,"Recommended based on excellent credit score, high income",100,0.3437,91.67,pending,2025-10-07
951,514,38,2025-07-05,87,"Recommended based on good credit score, high income",100,0.4723,81.25,pending,2025-10-11
952,515,33,2025-08-01,85,"Recommended based on good credit score, stable income",100,0.1,100.0,pending,2025-08-20
953,515,27,2025-07-08,100,"Recommended based on good credit score, stable income",100,0.1,100.0,accepted,2025-08-09
954,516,13,2025-07-12,100,"Recommended based on excellent credit score, high income",100,0.3347,83.33,pending,2025-08-09
955,516,12,2025-07-29,100,"Recommended based on excellent credit score, high income",100,0.3347,83.33,accepted,2025-10-07
956,516,44,2025-07-26,100,"Recommended based on excellent credit score, high income",100,0.3347,83.33,pending,2025-08-23
957,516,20,2025-07-07,100,"Recommended based on excellent credit score, high income",100,0.3347,83.33,declined,2025-09-29
958,517,3,2025-06-20,100,"Recommended based on stable income, low credit utilization",100,0.1,85.71,expired,2025-09-26
959,518,7,2025-06-13,98,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,declined,2025-10-15
960,518,13,2025-07-09,100,"Recommended based on good credit score, excellent payment history",100,0.3,100.0,accepted,2025-09-26
961,519,50,2025-07-12,95,Recommended based on stable income,100,0.6507,87.5,pending,2025-08-26
962,519,45,2025-07-31,90,Recommended based on stable income,100,0.6507,87.5,accepted,2025-08-28
963,519,22,2025-06-10,79,Recommended based on stable income,100,0.6507,87.5,declined,2025-10-05
964,520,23,2025-07-02,100,Recommended based on stable income,100,0.3,87.5,accepted,2025-08-04
965,521,3,2025-07-16,100,Recommended based on low credit utilization,100,0.1233,62.5,accepted,2025-08-03
966,521,28,2025-06-25,99,Recommended based on low credit utilization,100,0.1233,62.5,declined,2025-08-14
967,522,48,2025-07-24,100,"Recommended based on excellent credit score, high income",100,0.1777,94.74,expired,2025-08-28
968,522,9,2025-06-17,100,"Recommended based on excellent credit score, high income",100,0.1777,94.74,pending,2025-10-21
969,523,47,2025-07-16,99,Standard recommendation,100,0.8,83.33,declined,2025-10-01
970,523,34,2025-07-28,89,Standard recommendation,100,0.8,83.33,expired,2025-08-16
971,523,23,2025-06-24,98,Standard recommendation,100,0.8,83.33,pending,2025-08-28
972,524,5,2025-06-16,100,"Recommended based on good credit score, stable income",100,0.4075,80.0,pending,2025-08-09
973,524,44,2025-07-18,98,"Recommended based on good credit score, stable income",100,0.4075,80.0,pending,2025-08-07
974,525,3,2025-06-07,99,Standard recommendation,100,0.3,50.0,pending,2025-10-10
975,526,13,2025-07-15,100,"Recommended based on stable income, low credit utilization",100,0.0,40.0,expired,2025-08-31
976,526,5,2025-07-06,98,"Recommended based on stable income, low credit utilization",100,0.0,40.0,expired,2025-10-09
977,527,41,2025-06-24,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,expired,2025-10-27
978,527,25,2025-07-11,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-09-16
979,527,47,2025-07-29,100,"Recommended based on excellent credit score, high income",100,0.3,100.0,pending,2025-10-24
980,528,7,2025-06-24,97,"Recommended based on stable income, low credit utilization",100,0.1,84.62,accepted,2025-10-15
981,528,27,2025-07-01,98,"Recommended based on stable income, low credit utilization",100,0.1,84.62,accepted,2025-09-18
982,528,47,2025-06-19,100,"Recommended based on stable income, low credit utilization",100,0.1,84.62,pending,2025-10-22
983,529,3,2025-07-04,100,Recommended based on stable income,100,0.3,75.0,pending,2025-10-25
984,529,28,2025-07-01,83,Recommended based on stable income,100,0.3,75.0,pending,2025-10-09
985,530,23,2025-06-19,100,Recommended based on stable income,100,0.5,66.67,declined,2025-08-20
986,531,47,2025-06-19,100,Standard recommendation,100,0.5,28.57,declined,2025-08-07
987,531,3,2025-06-08,100,Standard recommendation,100,0.5,28.57,declined,2025-08-18
988,532,27,2025-06-24,92,"Recommended based on excellent credit score, low credit utilization",100,0.0,100.0,accepted,2025-09-15
989,533,14,2025-07-05,87,"Recommended based on high income, low credit utilization",100,0.1,75.0,pending,2025-10-19
990,533,44,2025-06-24,100,"Recommended based on high income, low credit utilization",100,0.1,75.0,accepted,2025-08-20
991,534,3,2025-07-23,100,Recommended based on low credit utilization,100,0.1,66.67,accepted,2025-09-21
992,535,3,2025-06-22,100,Standard recommendation,100,0.3,50.0,accepted,2025-09-15
993,535,47,2025-07-15,98,Standard recommendation,100,0.3,50.0,declined,2025-09-08
994,536,20,2025-07-02,90,Recommended based on stable income,100,0.3447,73.33,expired,2025-08-29
995,537,11,2025-07-07,93,"Recommended based on good credit score, stable income",100,0.1352,81.82,pending,2025-10-22
996,537,47,2025-07-06,100,"Recommended based on good credit score, stable income",100,0.1352,81.82,declined,2025-09-04
997,537,2,2025-07-21,100,"Recommended based on good credit score, stable income",100,0.1352,81.82,accepted,2025-10-07
998,538,30,2025-07-18,100,"Recommended based on good credit score, high income",100,0.1761,90.0,pending,2025-10-23
999,538,13,2025-07-04,100,"Recommended based on good credit score, high income",100,0.1761,90.0,expired,2025-09-15
1000,538,19,2025-07-05,93,"Recommended based on good credit score, high income",100,0.1761,90.0,accepted,2025-09-16
1001,539,34,2025-07-16,98,Standard recommendation,100,0.3,85.71,pending,2025-08-18
1002,539,23,2025-06-16,97,Standard recommendation,100,0.3,85.71,pending,2025-09-30
1003,539,12,2025-06-17,100,Standard recommendation,100,0.3,85.71,accepted,2025-08-04
1004,539,5,2025-07-30,100,Standard recommendation,100,0.3,85.71,declined,2025-10-26
1005,540,12,2025-07-11,92,Recommended based on stable income,100,0.5,75.0,accepted,2025-09-14
1006,540,28,2025-07-01,100,Recommended based on stable income,100,0.5,75.0,pending,2025-09-30
1007,541,3,2025-06-21,100,Standard recommendation,100,0.3,60.0,declined,2025-08-02
1008,542,13,2025-06-04,100,"Recommended based on stable income, low credit utilization",100,0.1,71.43,pending,2025-08-16
1009,542,28,2025-07-10,100,"Recommended based on stable income, low credit utilization",100,0.1,71.43,pending,2025-09-27
1010,543,47,2025-07-11,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-10-22
1011,543,9,2025-07-20,100,"Recommended based on good credit score, stable income",100,0.3,100.0,declined,2025-09-21
1012,544,15,2025-06-18,99,Recommended based on stable income,100,0.3972,66.67,pending,2025-09-15
1013,545,27,2025-06-17,100,"Recommended based on good credit score, high income",100,0.3707,84.62,pending,2025-09-21
1014,546,12,2025-07-28,100,"Recommended based on excellent credit score, stable income",100,0.2074,93.75,pending,2025-08-25
1015,546,27,2025-06-30,100,"Recommended based on excellent credit score, stable income",100,0.2074,93.75,declined,2025-08-23
